date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:41:18	145124/145124	---M-Z	200	added ('OK')	text/html	etag:%22236e4-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/tables-listjs.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/tables-listjs.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:18	332072/332072	---M-Z	200	added ('OK')	text/html	etag:%2251128-600acebda9abd-gzip%22	https://themesbrand.com/invoika/layouts/tables-datatables.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/tables-datatables.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:18	109220/109220	---M-Z	200	added ('OK')	text/html	etag:%221aaa4-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-line.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-line.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:18	109411/109411	---M-Z	200	added ('OK')	text/html	etag:%221ab63-600acebda0e1d-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-area.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-area.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:19	109260/109260	---M-Z	200	added ('OK')	text/html	etag:%221aacc-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-column.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-column.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:19	108087/108087	---M-Z	200	added ('OK')	text/html	etag:%221a637-600acebda0e1d-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-bar.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-bar.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:19	103434/103434	---M-Z	200	added ('OK')	text/html	etag:%221940a-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-mixed.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-mixed.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:19	104472/104472	---M-Z	200	added ('OK')	text/html	etag:%2219818-600acebda2d5d-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-timeline.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-timeline.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:20	103948/103948	---M-Z	200	added ('OK')	text/html	etag:%221960c-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-candlestick.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:20	102734/102734	---M-Z	200	added ('OK')	text/html	etag:%221914e-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-boxplot.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-boxplot.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:20	101970/101970	---M-Z	200	added ('OK')	text/html	etag:%2218e52-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-bubble.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-bubble.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:20	102785/102785	---M-Z	200	added ('OK')	text/html	etag:%2219181-600acebda2d5d-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-scatter.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-scatter.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:20	103682/103682	---M-Z	200	added ('OK')	text/html	etag:%2219502-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-heatmap.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-heatmap.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:21	103516/103516	---M-Z	200	added ('OK')	text/html	etag:%221945c-600acebda2d5d-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-treemap.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-treemap.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:21	107004/107004	---M-Z	200	added ('OK')	text/html	etag:%221a1fc-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-pie.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-pie.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:21	105712/105712	---M-Z	200	added ('OK')	text/html	etag:%2219cf0-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-radialbar.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-radialbar.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:21	102694/102694	---M-Z	200	added ('OK')	text/html	etag:%2219126-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-radar.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-radar.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:21	102004/102004	---M-Z	200	added ('OK')	text/html	etag:%2218e74-600acebda1dbd-gzip%22	https://themesbrand.com/invoika/layouts/charts-apex-polar.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/charts-apex-polar.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:22	100554/100554	---M-Z	200	added ('OK')	text/html	etag:%22188ca-600acebda6bdd-gzip%22	https://themesbrand.com/invoika/layouts/icons-remix.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/icons-remix.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:22	451338/451338	---M-Z	200	added ('OK')	text/html	etag:%226e30a-600acebda5c3d-gzip%22	https://themesbrand.com/invoika/layouts/icons-boxicons.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/icons-boxicons.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:22	106085/106085	---M-Z	200	added ('OK')	text/html	etag:%2219e65-600acebda6bdd-gzip%22	https://themesbrand.com/invoika/layouts/icons-materialdesign.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/icons-materialdesign.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:22	101264/101264	---M-Z	200	added ('OK')	text/html	etag:%2218b90-600acebda5c3d-gzip%22	https://themesbrand.com/invoika/layouts/icons-bootstrap.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/icons-bootstrap.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:23	758552/758552	---M-Z	200	added ('OK')	text/html	etag:%22b9318-600acebda6bdd-gzip%22	https://themesbrand.com/invoika/layouts/icons-lineawesome.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/icons-lineawesome.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:23	103300/103300	---M-Z	200	added ('OK')	text/html	etag:%2219384-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/maps-google.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/maps-google.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:23	106080/106080	---M-Z	200	added ('OK')	text/html	etag:%2219e60-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/maps-vector.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/maps-vector.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:23	104834/104834	---M-Z	200	added ('OK')	text/html	etag:%2219982-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/maps-leaflet.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/maps-leaflet.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:24	45171/45171	---M--	200	added ('OK')	image/png	etag:%22b073-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/create-invoice.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/create-invoice.png	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:24	49856/49856	---M--	200	added ('OK')	image/png	etag:%22c2c0-5f428f533cc09%22	https://themesbrand.com/invoika/layouts/assets/images/invoice-widget.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/invoice-widget.png	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:24	14079/14079	---M--	200	added ('OK')	image/jpeg	etag:%2236ff-5f428f533dba9%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-1.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:24	13415/13415	---M--	200	added ('OK')	image/jpeg	etag:%223467-5f428f533eb49%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-6.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:24	10520/10520	---M--	200	added ('OK')	image/jpeg	etag:%222918-5f428f533eb49%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-7.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:25	80421/80421	---M-Z	200	added ('OK')	application/javascript	etag:%2213a25-600acebd9911c-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:25	27057/27057	---M-Z	200	added ('OK')	application/javascript	etag:%2269b1-600acebd9df3d-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/simplebar/simplebar.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/simplebar/simplebar.min.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:25	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-5f428f5354309-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/node-waves/waves.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/node-waves/waves.min.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:25	75963/75963	---M-Z	200	added ('OK')	application/javascript	etag:%22128bb-5f428f534b669-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/feather-icons/feather.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/feather-icons/feather.min.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:26	482/482	---M-Z	200	added ('OK')	application/javascript	etag:%221e2-5f428f533eb49-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/plugins.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/plugins.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:26	30615/30615	---M-Z	200	added ('OK')	application/javascript	etag:%227797-5f428f534e549-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/js/jsvectormap.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:26	512609/512609	---MCZ	200	added ('OK')	application/javascript	etag:%227d261-600acebd9911c-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/apexcharts/apexcharts.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/apexcharts/apexcharts.min.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:27	105500/105500	---M-Z	200	added ('OK')	application/javascript	etag:%2219c1c-5f428f5350489-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/world-merc.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/world-merc.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:27	4052/4052	---M-Z	200	added ('OK')	application/javascript	etag:%22fd4-5f428f533eb49-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/dashboard.init.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/pages/dashboard.init.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:27	29594/29594	---M-Z	200	added ('OK')	application/javascript	etag:%22739a-600acebd9047c-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/app.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/app.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:30	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5f428f532f14a%22	https://themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont.eot?v=6.5.95	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont1d2d.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:31	361384/361384	---M--	200	added ('OK')	text/html	etag:%22583a8-5f428f533108a%22	https://themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont.woff2?v=6.5.95	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont1d2d.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:32	521080/521080	---M--	200	added ('OK')	application/font-woff	etag:%227f378-5f428f533108a%22	https://themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont.woff?v=6.5.95	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont1d2d.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:33	114992/114992	---M--	200	added ('OK')	text/html	etag:%221c130-5f428f532456a%22	https://themesbrand.com/invoika/layouts/assets/fonts/boxicons.woff2	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/boxicons.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:33	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5f428f532f14a%22	https://themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:34	389680/389680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f230-5f428f532262a%22	https://themesbrand.com/invoika/layouts/assets/fonts/boxicons.eot	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/boxicons.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:34	1147844/1147844	---M--	200	added ('OK')	application/font-sfnt	etag:%221183c4-5f428f533108a%22	https://themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=6.5.95	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/materialdesignicons-webfont1d2d.ttf	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:34	308768/308768	---M--	200	added ('OK')	application/font-woff	etag:%224b620-5f428f532456a%22	https://themesbrand.com/invoika/layouts/assets/fonts/boxicons.woff	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/boxicons.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:34	308692/308692	---M--	200	added ('OK')	application/font-sfnt	etag:%224b5d4-5f428f53235ca%22	https://themesbrand.com/invoika/layouts/assets/fonts/boxicons.ttf	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/boxicons.ttf	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:35	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5f428f532744a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.eot?	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-brands-400d41d.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:35	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5f428f532744a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.eot	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:35	84772/84772	---M--	200	added ('OK')	text/html	etag:%2214b24-5f428f532938a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.woff2	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:35	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-5f428f532938a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.woff	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:35	156072/156072	---M--	200	added ('OK')	application/font-sfnt	etag:%22261a8-5f428f53283ea%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.ttf	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.ttf	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:36	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5f428f532938a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.eot	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:36	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5f428f532938a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.eot?	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-regular-400d41d.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:36	12900/12900	---M--	200	added ('OK')	text/html	etag:%223264-5f428f532a32a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.woff2	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:36	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-5f428f532a32a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.woff	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:36	33724/33724	---M--	200	added ('OK')	application/font-sfnt	etag:%2283bc-5f428f532a32a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.ttf	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.ttf	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:37	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-5f428f53283ea%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-brands-400.svg	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:37	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-5f428f532a32a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-regular-400.svg	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:38	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5f428f532b2ca%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.eot	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:38	96752/96752	---M--	200	added ('OK')	text/html	etag:%22179f0-5f428f532c26a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.woff2	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:38	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5f428f532b2ca%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.eot?	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-solid-900d41d.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:38	1194767/1194767	---M--	200	added ('OK')	image/svg+xml	etag:%22123b0f-5f428f53235ca%22	https://themesbrand.com/invoika/layouts/assets/fonts/boxicons.svg?	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/boxiconsd41d.svg	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:38	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-5f428f532c26a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.woff	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:39	226128/226128	---M--	200	added ('OK')	application/font-sfnt	etag:%2237350-5f428f532c26a%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.ttf	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.ttf	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:39	125268/125268	---M--	200	added ('OK')	text/html	etag:%221e954-5f428f5335eaa%22	https://themesbrand.com/invoika/layouts/assets/fonts/remixicon.woff2?t=1590207869815	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/remixicondf6d.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:39	403228/403228	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226271c-5f428f533202a%22	https://themesbrand.com/invoika/layouts/assets/fonts/remixicon.eot?t=1590207869815	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/remixicondf6d.eot	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:40	172876/172876	---M--	200	added ('OK')	application/font-woff	etag:%222a34c-5f428f5335eaa%22	https://themesbrand.com/invoika/layouts/assets/fonts/remixicon.woff?t=1590207869815	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/remixicondf6d.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:40	121296/121296	---M--	200	added ('OK')	text/html	etag:%221d9d0-5f4cf50277055%22	https://themesbrand.com/invoika/layouts/assets/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/bootstrap-iconsbf04.html	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:41	164352/164352	---M--	200	added ('OK')	application/font-woff	etag:%2228200-5f4cf50277055%22	https://themesbrand.com/invoika/layouts/assets/fonts/bootstrap-icons.woff?24e3eb84d0bcaf83d77f904c78ac1f47	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/bootstrap-iconsbf04.woff	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:42	403056/403056	---M--	200	added ('OK')	application/font-sfnt	etag:%2262670-5f428f5335eaa%22	https://themesbrand.com/invoika/layouts/assets/fonts/remixicon.ttf?t=1590207869815	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/remixicondf6d.ttf	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:43	23851/23851	---M-Z	200	added ('OK')	text/css	etag:%225d2b-600acebd9df3d-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/invoika/layouts/invoice.html)
16:41:43	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-5f428f532b2ca%22	https://themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/la-solid-900.svg	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
16:41:43	16322/16322	---M--	200	added ('OK')	image/jpeg	etag:%223fc2-5f428f533eb49%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-9.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/invoika/layouts/invoice.html)
16:41:43	43918/43918	---M-Z	200	added ('OK')	application/javascript	etag:%22ab8e-600acebd9df3d-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/invoika/layouts/invoice.html)
16:41:43	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	etag:%22123e02-5f428f5333f6a%22	https://themesbrand.com/invoika/layouts/assets/fonts/remixicon.svg?t=1590207869815	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/fonts/remixicondf6d.svg	(from https://themesbrand.com/invoika/layouts/assets/css/icons.min.css)
